id,label
0031_272,0031
0072_1608,0072
0141_905,0141
0141_1828,0141
005a_2079,005a
0077_1116,0077
002d_64,002d
0029_1325,0029
0034_2897,0034
0107_1268,0107
0053_1004,0053
0032_1237,0032
0029_875,0029
0105_2696,0105
0032_2250,0032
004e_145,004e
0041_1745,0041
0054_2746,0054
006d_123,006d
0107_2545,0107
0062_1056,0062
006f_2854,006f
004e_2947,004e
0036_2542,0036
0053_32,0053
0042_2371,0042
015a_1147,015a
002c_2244,002c
0119_1057,0119
017c_681,017c
0032_532,0032
003b_1043,003b
0045_455,0045
002d_551,002d
0066_650,0066
0077_2579,0077
0044_46,0044
0075_1347,0075
004a_2384,004a
003a_596,003a
0077_650,0077
0030_1004,0030
0047_653,0047
0075_736,0075
0050_971,0050
0039_102,0039
004a_2345,004a
003f_1581,003f
0065_202,0065
0119_147,0119
0065_2776,0065
0070_2135,0070
0070_1726,0070
0029_946,0029
0075_234,0075
004e_1438,004e
0063_1409,0063
0047_1800,0047
0044_2895,0044
003f_2767,003f
0043_542,0043
0043_513,0043
0066_1474,0066
0107_507,0107
004d_2417,004d
0064_740,0064
0052_1547,0052
003d_631,003d
00d3_303,00d3
0105_1757,0105
0070_1355,0070
004d_2681,004d
015b_789,015b
002d_1816,002d
006b_1978,006b
0046_1836,0046
0061_1223,0061
0064_559,0064
0141_750,0141
0107_1178,0107
0045_1199,0045
0028_1174,0028
004e_713,004e
0046_1572,0046
0046_1879,0046
0032_2222,0032
004d_1127,004d
004b_166,004b
0068_1242,0068
0043_2491,0043
0054_865,0054
0061_2275,0061
004d_1158,004d
0075_2579,0075
0041_1144,0041
0072_960,0072
0057_2485,0057
0048_2347,0048
0041_2074,0041
0050_2487,0050
006c_147,006c
004f_929,004f
002d_1777,002d
0046_2785,0046
0021_2103,0021
0046_1936,0046
004c_2753,004c
00d3_605,00d3
004f_872,004f
0030_2506,0030
0035_1078,0035
003b_2858,003b
0053_1433,0053
017c_1947,017c
0037_583,0037
0070_1585,0070
0049_180,0049
007a_2038,007a
006a_130,006a
003b_1882,003b
0066_2603,0066
0043_1437,0043
0052_2385,0052
0029_2001,0029
006e_2627,006e
0107_977,0107
002b_491,002b
0066_2700,0066
201e_1413,201e
017a_1051,017a
0142_947,0142
006f_2477,006f
002c_1639,002c
004d_64,004d
0064_133,0064
0069_2246,0069
0047_722,0047
0036_1426,0036
0073_2320,0073
006c_2608,006c
0039_2886,0039
0050_2209,0050
0041_68,0041
0105_2774,0105
004a_1253,004a
006d_1786,006d
0029_536,0029
0021_1926,0021
0029_1218,0029
0107_1067,0107
004d_394,004d
0034_2109,0034
002f_2874,002f
0075_1332,0075
004c_361,004c
003b_1512,003b
0065_2663,0065
0055_2610,0055
0105_193,0105
0144_589,0144
0064_2028,0064
0036_2178,0036
0057_1829,0057
007a_122,007a
0059_1285,0059
0061_1006,0061
004b_1630,004b
0064_850,0064
0052_1752,0052
003d_2751,003d
006c_2984,006c
0042_2808,0042
0029_406,0029
015b_1470,015b
0032_1944,0032
005a_1528,005a
0039_2722,0039
0057_270,0057
0075_382,0075
0043_2930,0043
006e_670,006e
0104_637,0104
003b_2665,003b
0039_1069,0039
003f_2960,003f
004a_2356,004a
006f_2688,006f
0062_491,0062
005a_1677,005a
0049_1636,0049
006a_2173,006a
0107_745,0107
0036_2772,0036
0057_1126,0057
0033_2464,0033
0119_2907,0119
0072_295,0072
0041_469,0041
0052_1721,0052
0053_2555,0053
0067_2624,0067
007a_1677,007a
0054_2247,0054
004a_1735,004a
0053_2521,0053
0021_2475,0021
017c_713,017c
0107_2643,0107
0038_1799,0038
002e_213,002e
0107_1973,0107
0047_1184,0047
0031_732,0031
006d_2314,006d
0144_1252,0144
0107_57,0107
0142_2201,0142
0063_2190,0063
0045_259,0045
0059_2546,0059
003b_1898,003b
017c_1150,017c
0107_1900,0107
0074_2332,0074
006f_2727,006f
00f3_1385,00f3
0070_2535,0070
0049_970,0049
017b_2295,017b
0061_2296,0061
0028_532,0028
005a_1513,005a
007a_294,007a
002c_1459,002c
015a_301,015a
006d_241,006d
0073_1330,0073
003b_1095,003b
0144_1182,0144
0066_2893,0066
0044_2794,0044
0041_2899,0041
003f_2027,003f
0050_264,0050
006e_1711,006e
0061_1486,0061
0074_2864,0074
0068_1054,0068
006f_2733,006f
0066_1157,0066
0030_203,0030
006a_1354,006a
0036_2124,0036
0050_2969,0050
0033_2542,0033
015a_1492,015a
0046_58,0046
006c_518,006c
006a_766,006a
0028_2392,0028
0032_711,0032
0041_2337,0041
0044_1334,0044
0075_681,0075
0074_481,0074
0075_2365,0075
0107_2795,0107
0067_1079,0067
201e_1710,201e
0021_2339,0021
0144_1604,0144
0039_145,0039
003b_494,003b
0049_1187,0049
0031_2964,0031
0044_1197,0044
0073_1563,0073
002d_306,002d
0049_1654,0049
017b_496,017b
0043_617,0043
0034_723,0034
004a_1839,004a
0030_2147,0030
0047_2779,0047
0067_496,0067
006d_355,006d
006f_260,006f
004b_2492,004b
004d_2997,004d
0074_2129,0074
003d_2205,003d
004b_1739,004b
0029_728,0029
0050_183,0050
0077_2131,0077
0045_1155,0045
003f_770,003f
0048_1467,0048
0032_2473,0032
0062_2372,0062
0119_315,0119
0046_2712,0046
0142_1337,0142
0041_1709,0041
0045_971,0045
0034_2344,0034
0072_882,0072
003b_2910,003b
0059_1244,0059
0021_777,0021
003f_81,003f
0119_1020,0119
0033_486,0033
0061_641,0061
0021_2603,0021
004d_1729,004d
0105_1000,0105
0059_1714,0059
0037_1037,0037
0144_547,0144
0067_1826,0067
006e_2765,006e
0119_2585,0119
002d_2775,002d
017c_1424,017c
0048_155,0048
0073_1323,0073
0052_1246,0052
0069_2586,0069
0066_1743,0066
0045_1735,0045
002e_124,002e
0079_330,0079
0065_1455,0065
0041_1329,0041
0038_95,0038
0030_758,0030
0072_2701,0072
0104_662,0104
0028_2954,0028
002c_576,002c
0034_648,0034
0061_719,0061
0066_37,0066
0075_2745,0075
0055_2834,0055
0037_2186,0037
0039_2382,0039
0107_1852,0107
003d_2597,003d
0057_572,0057
0105_1607,0105
0052_1331,0052
0079_94,0079
0069_1494,0069
0142_334,0142
0054_2076,0054
0119_671,0119
0072_2999,0072
004a_684,004a
002c_2609,002c
0061_1423,0061
201e_1018,201e
0107_45,0107
0038_1,0038
0029_1435,0029
0045_2991,0045
0079_1887,0079
0072_2323,0072
0035_1947,0035
0069_1159,0069
0062_2700,0062
0066_210,0066
00d3_99,00d3
0072_390,0072
0028_2453,0028
201e_295,201e
0031_2934,0031
0021_2287,0021
0052_2977,0052
0042_2898,0042
004a_1120,004a
0054_2278,0054
0074_1237,0074
004f_1889,004f
0067_868,0067
004f_2501,004f
0064_957,0064
002e_2497,002e
006e_2395,006e
00f3_1473,00f3
004b_27,004b
004e_1896,004e
0053_1877,0053
00d3_570,00d3
017b_2787,017b
0063_125,0063
0072_2731,0072
003f_1922,003f
0067_1650,0067
0031_2229,0031
003b_2550,003b
0039_1044,0039
004f_368,004f
0045_2388,0045
0032_1702,0032
0074_1741,0074
0063_314,0063
004a_479,004a
0069_1336,0069
006a_1780,006a
015b_2817,015b
0067_2193,0067
0050_985,0050
003d_2769,003d
006f_2756,006f
003f_2856,003f
0035_1361,0035
0072_919,0072
007a_2359,007a
004a_511,004a
0061_627,0061
0049_1924,0049
0045_376,0045
0068_375,0068
0107_1254,0107
004c_162,004c
0067_2925,0067
00d3_739,00d3
0021_2354,0021
0063_2655,0063
0069_1330,0069
002c_2532,002c
0055_531,0055
003d_1068,003d
00f3_1377,00f3
017a_2151,017a
0038_540,0038
0049_1104,0049
0062_1032,0062
0036_1622,0036
0030_2479,0030
0034_2301,0034
004b_724,004b
0054_540,0054
0037_1679,0037
004f_1608,004f
006a_1852,006a
006e_1019,006e
0050_1032,0050
0039_414,0039
0075_1222,0075
002d_2793,002d
0070_1324,0070
0048_1782,0048
0031_227,0031
0179_480,0179
0054_852,0054
0079_938,0079
003f_2846,003f
004e_1708,004e
003d_892,003d
0034_459,0034
0142_956,0142
017a_1160,017a
017c_891,017c
015a_1256,015a
0036_1010,0036
0041_2612,0041
201e_2755,201e
006c_2638,006c
0074_1917,0074
004a_1605,004a
0033_114,0033
006f_2866,006f
006f_658,006f
0053_2280,0053
004a_1673,004a
003f_1523,003f
003d_380,003d
0034_1416,0034
015b_539,015b
0043_1314,0043
002d_2186,002d
003f_196,003f
002c_876,002c
006b_2461,006b
0119_185,0119
0048_28,0048
004b_1316,004b
0119_1995,0119
0068_2890,0068
0037_765,0037
002c_1890,002c
0055_1795,0055
0035_1774,0035
002d_2864,002d
0021_709,0021
0057_1161,0057
006b_2631,006b
0033_826,0033
017a_1913,017a
0077_1931,0077
0035_1213,0035
0052_88,0052
002f_1878,002f
004a_2827,004a
0068_2864,0068
0021_1604,0021
0074_121,0074
0057_2851,0057
0028_2768,0028
0045_1611,0045
0057_1218,0057
201e_2728,201e
0044_2138,0044
0057_1185,0057
0142_796,0142
0042_2302,0042
002d_789,002d
004d_403,004d
0037_1627,0037
0059_2114,0059
0077_1464,0077
0049_2302,0049
002d_1667,002d
0037_64,0037
0079_176,0079
004e_2763,004e
0049_86,0049
0069_1164,0069
0032_2586,0032
003d_421,003d
0105_1540,0105
004c_237,004c
0029_710,0029
0046_2692,0046
0107_961,0107
004c_2446,004c
0066_2440,0066
0079_2198,0079
006b_2083,006b
0032_2763,0032
006f_424,006f
006c_2920,006c
0043_629,0043
0032_2119,0032
006e_298,006e
003d_703,003d
0077_513,0077
0105_66,0105
017b_2618,017b
0044_2060,0044
0044_1721,0044
0021_1877,0021
0036_2728,0036
007a_2446,007a
004c_905,004c
0142_2088,0142
0042_100,0042
0054_2346,0054
0053_124,0053
0052_1287,0052
0039_844,0039
0029_1991,0029
003b_1973,003b
00f3_634,00f3
0079_1367,0079
0054_2732,0054
006d_1460,006d
0032_810,0032
0050_555,0050
0035_555,0035
0035_97,0035
0030_198,0030
0031_2299,0031
0073_576,0073
0068_1678,0068
0031_1690,0031
006e_1077,006e
0077_431,0077
003f_2067,003f
0141_2104,0141
0064_1077,0064
0031_686,0031
0069_1302,0069
0065_2283,0065
006b_2824,006b
004b_192,004b
006c_531,006c
0061_1400,0061
0067_143,0067
006d_1893,006d
0021_1861,0021
0031_2385,0031
0035_2402,0035
0032_413,0032
006c_210,006c
0064_1509,0064
004b_542,004b
201e_2190,201e
003d_579,003d
0062_886,0062
0057_1782,0057
0048_1525,0048
0030_1810,0030
002c_511,002c
006c_1733,006c
0063_2155,0063
0033_2463,0033
0144_1492,0144
0032_2227,0032
006a_2492,006a
007a_2368,007a
0048_2580,0048
0021_2708,0021
003f_303,003f
004d_1065,004d
0041_2765,0041
0062_2186,0062
004f_323,004f
0034_92,0034
0068_1450,0068
006a_1112,006a
0141_2125,0141
0141_1097,0141
0021_1371,0021
004a_413,004a
0043_1020,0043
006a_2815,006a
0070_1005,0070
0064_333,0064
0067_841,0067
015b_2948,015b
003f_2431,003f
007a_1028,007a
015b_486,015b
004a_2865,004a
201e_1342,201e
005a_284,005a
0142_1217,0142
006a_1756,006a
0066_1107,0066
0030_359,0030
0055_521,0055
017a_532,017a
0104_254,0104
0107_2243,0107
006b_1998,006b
0055_2064,0055
0105_2779,0105
017c_2584,017c
0035_1718,0035
006f_373,006f
0079_1799,0079
003b_2919,003b
0079_1888,0079
0066_675,0066
0041_1551,0041
0021_2508,0021
0105_2705,0105
004e_666,004e
017c_2698,017c
004e_2007,004e
0050_209,0050
0073_2830,0073
0053_2333,0053
0036_2582,0036
0033_67,0033
0038_759,0038
004b_249,004b
0105_2130,0105
0104_390,0104
0072_766,0072
015b_2670,015b
0039_2408,0039
0063_907,0063
006d_2036,006d
004b_1232,004b
0077_138,0077
006c_2317,006c
005a_778,005a
0072_718,0072
0044_2097,0044
0069_170,0069
003f_2375,003f
006e_1963,006e
0029_476,0029
0119_2300,0119
0021_44,0021
0039_1334,0039
004f_2941,004f
007a_2770,007a
0075_1040,0075
201e_894,201e
0105_2294,0105
0031_393,0031
003f_1774,003f
0035_1922,0035
006b_2600,006b
0031_2801,0031
0042_2048,0042
0021_359,0021
0031_2490,0031
0070_711,0070
015a_2912,015a
017a_1673,017a
0042_6,0042
0035_197,0035
006f_2096,006f
0041_188,0041
017c_1282,017c
0107_2967,0107
006d_535,006d
0046_1753,0046
003b_1673,003b
0028_965,0028
0061_1952,0061
0141_2759,0141
004e_332,004e
004d_2753,004d
0042_2208,0042
0066_442,0066
0068_986,0068
0067_662,0067
0065_304,0065
003b_2092,003b
006c_857,006c
0028_982,0028
004f_1946,004f
006d_2978,006d
0062_1111,0062
0075_2509,0075
015b_1403,015b
0041_195,0041
0062_1492,0062
004a_860,004a
015a_33,015a
017b_445,017b
0043_512,0043
0065_1961,0065
002d_748,002d
005a_279,005a
0105_2863,0105
0067_470,0067
0057_573,0057
002d_1526,002d
0068_1409,0068
003d_330,003d
002b_75,002b
003a_108,003a
0062_815,0062
0107_244,0107
0045_1250,0045
0021_2662,0021
0067_17,0067
003a_1727,003a
0052_1227,0052
006e_2006,006e
0052_249,0052
0029_2258,0029
0059_186,0059
015a_1694,015a
0035_1163,0035
0044_2939,0044
0054_916,0054
0107_2592,0107
0050_1306,0050
0044_578,0044
0079_1788,0079
003a_1227,003a
0049_2382,0049
0057_2768,0057
002d_2623,002d
0045_1187,0045
004e_769,004e
015b_263,015b
006a_910,006a
006f_2542,006f
0064_1361,0064
004e_1397,004e
006f_2744,006f
015b_709,015b
0044_2770,0044
0036_2794,0036
0037_680,0037
003b_2068,003b
0032_2277,0032
0030_1418,0030
0067_1589,0067
0049_1781,0049
0048_1095,0048
0068_2733,0068
0052_1731,0052
0041_1369,0041
006d_1207,006d
0065_527,0065
00f3_1513,00f3
0074_1095,0074
0064_2139,0064
002c_1683,002c
003b_2497,003b
004a_1394,004a
0062_1799,0062
00f3_578,00f3
004f_723,004f
0055_1434,0055
0030_2713,0030
0077_2664,0077
0052_405,0052
0066_154,0066
0035_612,0035
006d_2180,006d
0062_2673,0062
007a_2337,007a
0057_1454,0057
0035_865,0035
0034_298,0034
0036_202,0036
0142_1799,0142
004c_2292,004c
0064_953,0064
0057_2650,0057
006e_2893,006e
004d_2222,004d
004e_2619,004e
00d3_452,00d3
0041_1687,0041
015b_1300,015b
0048_697,0048
0064_337,0064
0049_231,0049
0063_1628,0063
0046_2226,0046
002d_2797,002d
0049_2222,0049
0030_2761,0030
006a_2884,006a
201e_2061,201e
007a_131,007a
0052_2083,0052
0118_514,0118
002c_2209,002c
0032_2692,0032
0065_1972,0065
0119_1512,0119
0075_1090,0075
0074_2227,0074
0043_2352,0043
0047_1375,0047
004b_579,004b
0064_2912,0064
0074_1307,0074
0142_1725,0142
0038_1683,0038
0046_1022,0046
0021_968,0021
017a_1484,017a
006a_661,006a
0044_24,0044
0034_225,0034
004a_236,004a
0066_2891,0066
003d_2579,003d
0062_1126,0062
002d_362,002d
0062_1292,0062
0079_2793,0079
0105_842,0105
0035_2149,0035
0036_464,0036
0064_192,0064
0052_434,0052
002d_1207,002d
0068_2694,0068
0062_2600,0062
0107_2125,0107
0053_296,0053
0041_1580,0041
0070_2912,0070
006c_2263,006c
0046_2754,0046
004d_285,004d
003b_2714,003b
006d_2226,006d
005a_892,005a
0063_1200,0063
0074_1977,0074
0036_1888,0036
0039_1855,0039
0030_1600,0030
0065_637,0065
0037_68,0037
004f_2996,004f
006c_581,006c
015b_2854,015b
0035_649,0035
0053_1511,0053
0047_2139,0047
0059_640,0059
0052_1782,0052
006b_2737,006b
0141_511,0141
0037_1208,0037
0043_241,0043
0021_1663,0021
0035_2157,0035
0119_165,0119
0074_2229,0074
0033_1301,0033
0067_1735,0067
0045_517,0045
003d_983,003d
0047_1234,0047
0031_460,0031
0041_2138,0041
0067_2833,0067
0057_2635,0057
0141_1851,0141
003f_2346,003f
0107_350,0107
00f3_430,00f3
004e_2915,004e
0032_1513,0032
002f_2451,002f
0053_1454,0053
0044_1323,0044
0072_877,0072
0143_189,0143
004c_352,004c
0053_51,0053
006a_1638,006a
004e_1963,004e
002f_2174,002f
0039_806,0039
0039_1,0039
006d_108,006d
0046_620,0046
004f_1022,004f
0065_1383,0065
00f3_462,00f3
0039_103,0039
015a_2373,015a
004d_2471,004d
0073_1830,0073
005a_420,005a
00d3_1151,00d3
0055_2414,0055
0037_2282,0037
015a_2076,015a
0107_1940,0107
0047_2854,0047
017a_2302,017a
017b_2170,017b
0073_2641,0073
0042_2945,0042
006e_1534,006e
0059_2647,0059
0039_2042,0039
0077_1239,0077
004b_1821,004b
0043_2695,0043
0043_1403,0043
0052_1416,0052
0066_336,0066
0077_2290,0077
003a_2969,003a
0142_1231,0142
0073_2557,0073
0035_729,0035
0070_2172,0070
0141_1837,0141
003b_2176,003b
0038_297,0038
0072_801,0072
0052_1841,0052
006e_1065,006e
0033_1331,0033
0106_357,0106
0073_2585,0073
0105_849,0105
006e_1236,006e
0063_1642,0063
0057_560,0057
0067_1686,0067
0077_2764,0077
0073_2339,0073
0029_347,0029
0030_661,0030
0070_584,0070
0042_179,0042
0105_2380,0105
004a_1536,004a
0066_1302,0066
0073_2331,0073
0036_2629,0036
0063_1446,0063
0069_282,0069
0072_2281,0072
0107_1303,0107
0030_7,0030
0038_2682,0038
017a_952,017a
0028_1606,0028
0043_284,0043
0031_2107,0031
0044_2920,0044
0032_2344,0032
006f_123,006f
007a_1309,007a
0053_2208,0053
0031_2198,0031
0077_2531,0077
004d_1333,004d
0054_2532,0054
005a_2707,005a
0079_1354,0079
0070_2424,0070
003b_2180,003b
004d_693,004d
0069_1982,0069
0144_1701,0144
0107_1274,0107
004e_1370,004e
002e_2854,002e
201d_783,201d
201d_1555,201d
006e_1218,006e
017a_995,017a
0069_1004,0069
0064_2722,0064
201e_2954,201e
017a_978,017a
0032_2303,0032
006f_635,006f
0035_2743,0035
0063_420,0063
0029_85,0029
0039_222,0039
0063_2595,0063
0050_717,0050
0065_2053,0065
006a_2922,006a
004d_986,004d
0070_846,0070
0030_2203,0030
003b_1575,003b
0079_2751,0079
0063_1961,0063
004f_1906,004f
004d_2362,004d
0042_725,0042
006c_589,006c
0069_259,0069
0033_947,0033
0105_2362,0105
0065_1674,0065
0045_2827,0045
0028_1283,0028
0042_1091,0042
0072_2019,0072
006f_1169,006f
0074_2957,0074
003f_1621,003f
0075_1891,0075
0030_2715,0030
002d_2684,002d
0063_1844,0063
0036_270,0036
004d_549,004d
005a_802,005a
004a_2829,004a
0119_1140,0119
0035_1118,0035
0035_3000,0035
0031_1183,0031
004b_1481,004b
004d_2093,004d
0063_991,0063
004c_1487,004c
0028_989,0028
006f_2093,006f
0035_712,0035
0072_2309,0072
0044_2638,0044
004d_128,004d
0061_1621,0061
006c_426,006c
0034_2808,0034
0034_1603,0034
201e_806,201e
0034_1759,0034
0044_2788,0044
004a_773,004a
0054_900,0054
0044_2362,0044
0052_215,0052
006d_2654,006d
0028_656,0028
0038_2799,0038
006f_544,006f
0046_247,0046
0034_2391,0034
002e_2527,002e
0079_2391,0079
0142_1083,0142
0048_1967,0048
004c_764,004c
0068_904,0068
0049_1536,0049
003d_2658,003d
006a_263,006a
0021_2032,0021
003b_127,003b
0066_2595,0066
0039_1798,0039
0052_211,0052
0030_2311,0030
0144_2132,0144
0067_2940,0067
0044_1107,0044
003f_896,003f
0077_2042,0077
0074_2530,0074
0107_998,0107
004e_2717,004e
0053_323,0053
005a_555,005a
0142_2060,0142
0050_497,0050
0075_1309,0075
0107_2396,0107
0032_336,0032
006c_87,006c
0044_239,0044
006e_1278,006e
006d_2306,006d
0049_1312,0049
003b_851,003b
0057_1817,0057
00f3_1771,00f3
004e_272,004e
0053_1992,0053
004d_950,004d
201e_1278,201e
0052_2370,0052
004e_115,004e
017c_1243,017c
0079_2610,0079
0104_562,0104
006f_2206,006f
0065_2454,0065
002e_516,002e
00f3_159,00f3
002f_2518,002f
0067_2767,0067
0029_572,0029
0061_1199,0061
003a_322,003a
0053_1578,0053
0142_237,0142
0068_419,0068
004b_328,004b
0073_2193,0073
0032_1176,0032
0028_2561,0028
004f_1084,004f
0039_2154,0039
0066_562,0066
0073_295,0073
0064_998,0064
004e_1655,004e
007a_541,007a
006c_1409,006c
006c_2048,006c
201d_151,201d
015a_2157,015a
0029_2407,0029
004f_1214,004f
201d_575,201d
0072_2596,0072
0054_1253,0054
0074_355,0074
0065_1044,0065
006d_338,006d
0062_1396,0062
003b_1272,003b
0063_2353,0063
0035_1816,0035
0105_277,0105
006b_1908,006b
0144_475,0144
0039_1263,0039
0107_523,0107
004c_154,004c
0045_882,0045
0042_156,0042
0064_2925,0064
003d_652,003d
0047_664,0047
002d_1749,002d
002c_2318,002c
0038_535,0038
002d_2352,002d
0049_1167,0049
0041_2462,0041
0050_2759,0050
017a_168,017a
003a_1605,003a
0047_2392,0047
0144_585,0144
007a_1116,007a
0033_800,0033
0028_1538,0028
0028_2779,0028
0037_435,0037
0068_1501,0068
0144_23,0144
0021_2855,0021
0043_2818,0043
005a_2650,005a
0079_382,0079
0033_443,0033
007a_698,007a
004a_725,004a
007a_21,007a
0032_1015,0032
002d_2909,002d
0053_2220,0053
0030_2889,0030
0048_143,0048
006b_1670,006b
0119_267,0119
006c_2612,006c
0033_2339,0033
0028_454,0028
0036_1644,0036
0144_1277,0144
0050_1560,0050
0057_2743,0057
006e_584,006e
0074_2983,0074
0144_1641,0144
0047_1244,0047
0062_1337,0062
0021_1647,0021
002c_1858,002c
007a_2219,007a
0073_2990,0073
0070_1364,0070
0061_2352,0061
017b_1038,017b
0062_2685,0062
004f_2517,004f
0038_243,0038
0073_2205,0073
0034_2799,0034
0045_2957,0045
0065_2679,0065
006d_1585,006d
004c_514,004c
0031_83,0031
0039_2654,0039
004f_1390,004f
201d_1126,201d
0032_631,0032
0105_1723,0105
0144_2266,0144
0068_1834,0068
0041_2505,0041
006b_702,006b
0041_1872,0041
0054_974,0054
017c_411,017c
0119_36,0119
0031_1339,0031
201e_910,201e
004e_499,004e
0107_1149,0107
0074_1959,0074
0039_513,0039
0079_2439,0079
006d_536,006d
0075_788,0075
0075_2743,0075
004e_1186,004e
0052_1708,0052
0057_1031,0057
003b_1672,003b
0077_2358,0077
006b_2559,006b
002d_1486,002d
0075_1292,0075
0038_609,0038
017a_2525,017a
0142_928,0142
004b_406,004b
0144_2915,0144
0144_1019,0144
0107_2525,0107
007a_2072,007a
0028_1941,0028
017a_2142,017a
006c_1916,006c
0066_2747,0066
004f_2247,004f
0021_2737,0021
0054_2112,0054
0042_104,0042
0142_911,0142
0142_2900,0142
006d_852,006d
201e_697,201e
0107_2642,0107
0144_39,0144
0030_96,0030
006b_994,006b
201e_371,201e
0054_2287,0054
0079_2165,0079
006d_1222,006d
006e_1850,006e
0072_1403,0072
0057_2539,0057
0064_2860,0064
0107_1328,0107
0042_1144,0042
0057_197,0057
004f_1366,004f
002c_1119,002c
0044_743,0044
0063_1053,0063
0046_2222,0046
0039_2295,0039
0046_1328,0046
004b_2401,004b
003b_413,003b
0107_1413,0107
017a_1217,017a
004a_2286,004a
0031_2454,0031
0063_176,0063
002e_352,002e
0065_861,0065
0052_771,0052
007a_1102,007a
0049_338,0049
0034_398,0034
006e_1881,006e
0030_876,0030
0068_651,0068
0049_1392,0049
201d_706,201d
0073_287,0073
004a_625,004a
201e_1664,201e
0070_1622,0070
004b_1914,004b
0142_2171,0142
0048_2814,0048
006c_317,006c
0034_327,0034
0043_2569,0043
007a_2114,007a
0035_2331,0035
005a_574,005a
003f_1895,003f
003b_2112,003b
0048_3,0048
0079_1742,0079
0070_1492,0070
0048_2267,0048
0070_1332,0070
0070_1850,0070
0031_1756,0031
201e_1353,201e
003f_328,003f
015b_2433,015b
0075_1556,0075
0054_2323,0054
0050_2038,0050
017a_799,017a
0142_1776,0142
0070_223,0070
0144_1554,0144
0066_2194,0066
006a_1451,006a
004a_1112,004a
0050_398,0050
007a_750,007a
0079_175,0079
0074_496,0074
0047_120,0047
201d_546,201d
0075_2906,0075
0033_2947,0033
0072_2922,0072
0029_275,0029
0141_2724,0141
0030_317,0030
0030_1454,0030
0039_1900,0039
0044_449,0044
00f3_650,00f3
0079_1275,0079
017b_157,017b
006f_2214,006f
0077_1033,0077
0031_2606,0031
0143_405,0143
0041_596,0041
0067_2669,0067
0054_519,0054
006a_863,006a
0038_221,0038
0077_113,0077
003f_1403,003f
0032_943,0032
0105_718,0105
0070_1589,0070
0057_1774,0057
0057_1622,0057
0075_864,0075
006e_1145,006e
0037_1764,0037
0028_1388,0028
002c_1957,002c
0039_985,0039
0075_103,0075
201e_2602,201e
002d_1356,002d
0036_1085,0036
0142_1921,0142
0066_108,0066
0042_523,0042
017a_1643,017a
0053_192,0053
0031_284,0031
00f3_80,00f3
003b_899,003b
0029_1384,0029
0067_48,0067
003d_829,003d
0054_455,0054
0050_2442,0050
0047_1042,0047
006b_2804,006b
0050_428,0050
0034_2471,0034
0142_1072,0142
0039_610,0039
017a_1298,017a
0049_402,0049
0059_2646,0059
0035_1395,0035
00f3_1776,00f3
015b_556,015b
0072_2986,0072
0052_1194,0052
0065_2882,0065
0063_2115,0063
0048_1100,0048
0057_1933,0057
0039_639,0039
004a_1101,004a
003a_789,003a
007a_2883,007a
0057_2562,0057
0036_2117,0036
0037_24,0037
004c_2487,004c
003d_1034,003d
015b_576,015b
0057_1966,0057
0044_779,0044
006c_992,006c
004c_1175,004c
006f_2691,006f
006d_508,006d
003a_2240,003a
0038_1127,0038
0049_1199,0049
002d_2166,002d
0068_1068,0068
004b_1707,004b
0142_2631,0142
0061_2215,0061
0048_1164,0048
004b_2900,004b
0049_516,0049
0050_1872,0050
201e_1618,201e
004b_1845,004b
0066_2244,0066
0038_2093,0038
002e_2795,002e
0043_2408,0043
0045_1222,0045
0035_1152,0035
0142_1055,0142
0061_487,0061
0032_1404,0032
0142_2012,0142
0041_2800,0041
006b_2710,006b
0048_1471,0048
004e_1422,004e
00f3_9,00f3
006d_132,006d
0052_2739,0052
003a_2017,003a
003d_865,003d
0053_2239,0053
006d_1724,006d
0105_352,0105
0035_1116,0035
003a_1936,003a
006b_2819,006b
0045_23,0045
0062_1097,0062
006f_2117,006f
006f_1796,006f
0044_286,0044
0037_1831,0037
0142_1904,0142
0028_787,0028
0073_2931,0073
0068_89,0068
0028_2525,0028
0069_91,0069
015b_2007,015b
006f_2899,006f
0066_1394,0066
0035_1699,0035
0070_788,0070
003d_2490,003d
0079_1363,0079
0119_1014,0119
004e_331,004e
0048_1841,0048
015b_2533,015b
0029_877,0029
00f3_1675,00f3
002e_2796,002e
0061_1650,0061
0047_863,0047
0107_1400,0107
004e_2331,004e
0048_2811,0048
003f_103,003f
017c_2590,017c
006d_676,006d
0073_833,0073
0054_576,0054
0069_243,0069
0105_923,0105
0069_285,0069
0105_531,0105
006d_609,006d
0031_612,0031
0119_749,0119
003f_2322,003f
0036_1329,0036
0107_2969,0107
0104_443,0104
002d_371,002d
006d_2266,006d
006d_1001,006d
006e_640,006e
017a_1867,017a
0029_801,0029
002e_277,002e
0033_2653,0033
0069_2802,0069
017c_2616,017c
0119_1089,0119
0057_1071,0057
006f_1914,006f
017a_406,017a
006f_2327,006f
003f_2489,003f
0079_2469,0079
0065_780,0065
0074_2408,0074
006f_1179,006f
00f3_850,00f3
004e_2710,004e
0075_2617,0075
0048_1351,0048
0053_2574,0053
0077_2548,0077
0055_1802,0055
0032_1367,0032
0144_1042,0144
0073_1385,0073
003f_1077,003f
004e_1071,004e
0029_296,0029
0062_1012,0062
007a_1984,007a
0074_2272,0074
002c_1941,002c
003a_608,003a
005a_1725,005a
0142_937,0142
0065_1148,0065
004a_1415,004a
004d_431,004d
0041_333,0041
0030_1916,0030
